"lineage","country","date","N.A220V","ORF1a.A3623S","ORF1b.P314L","S.A222V","S.D614G","S.L18F","N.P365S","ORF7b.S5L","ORF1a.L3711F"
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-03",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-04",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-03",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-04",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-03",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-03",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-02",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-03",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-04",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-11",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-16",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-15",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-22",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-14",0,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",1,0,0,1,1,1,0,0,0
"B.1.177","Germany","2021-02-12",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-12",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-09",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-01-16",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-08",1,0,1,0,1,1,0,0,0
"B.1.177","Germany","2021-01-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-09",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-01-26",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-01-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-01-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-01",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-10",1,0,1,0,1,1,0,0,0
"B.1.177","Germany","2021-02-15",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-01-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-01-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-09",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-01-27",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-22",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-15",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-03-02",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-01-30",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-18",0,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-13",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-12",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-13",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-13",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,0,1,1,0,0,0,0
"B.1.177","Germany","2021-02-11",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-20",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-08",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-08",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-22",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-18",1,0,0,1,0,1,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-14",0,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-08",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-08",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",0,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-21",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-01",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-02",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-24",1,0,1,0,1,0,0,0,0
"B.1.177","Germany","2021-02-08",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-08",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-27",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,0,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-28",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-08",0,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-06",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-02",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-16",1,0,1,0,1,1,0,0,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-12",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-17",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-19",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-24",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-26",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-27",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-27",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-23",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-01",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-21",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-25",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-02-24",1,0,1,1,1,1,0,1,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2020-12-04",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-04",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-04",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-03",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-08",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-25",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-09",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-10",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-10",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-04",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-04",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-04",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-01",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-07",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-07",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-03",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-07",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,1,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-05",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-20",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-16",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-14",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-18",1,0,1,1,1,0,1,0,0
"B.1.177","Germany","2021-03-02",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-03-10",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,1,0,0,0
"B.1.177","Germany","2021-02-27",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-23",1,0,1,1,1,0,0,0,0
"B.1.177","Germany","2021-02-22",1,0,1,0,1,0,0,0,0
